,pct,crime,year,count,crime_category,pct_2
20004,24,ARSON                                 ,2010,6.0,non-major,
20005,24,FELONY SEX CRIMES (3),2010,9.0,non-major,
20006,24,FELONY DANGEROUS DRUGS  (1),2010,129.0,non-major,
20007,24,FELONY DANGEROUS WEAPONS (2)        ,2010,10.0,non-major,
20008,24,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,29.0,non-major,
20009,24,OTHER FELONIES (4),2010,101.0,non-major,
20010,25,FELONY POSSESSION STOLEN PROPERTY            ,2010,23.0,non-major,
20011,25,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,153.0,non-major,
20012,25,ARSON                                 ,2010,18.0,non-major,
20013,25,FELONY SEX CRIMES (3),2010,16.0,non-major,
20014,25,FELONY DANGEROUS DRUGS  (1),2010,734.0,non-major,
20015,25,FELONY DANGEROUS WEAPONS (2)        ,2010,184.0,non-major,
20016,25,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,34.0,non-major,
20017,25,OTHER FELONIES (4),2010,150.0,non-major,
20018,26,FELONY POSSESSION STOLEN PROPERTY            ,2010,10.0,non-major,
20019,26,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,65.0,non-major,
20020,26,ARSON                                 ,2010,16.0,non-major,
20021,26,FELONY SEX CRIMES (3),2010,1.0,non-major,
20022,26,FELONY DANGEROUS DRUGS  (1),2010,164.0,non-major,
20023,26,FELONY DANGEROUS WEAPONS (2)        ,2010,27.0,non-major,
20024,26,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,20.0,non-major,
20025,26,OTHER FELONIES (4),2010,76.0,non-major,
20026,28,FELONY POSSESSION STOLEN PROPERTY            ,2010,12.0,non-major,
20027,28,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,85.0,non-major,
20028,28,ARSON                                 ,2010,13.0,non-major,
20029,28,FELONY SEX CRIMES (3),2010,9.0,non-major,
20030,28,FELONY DANGEROUS DRUGS  (1),2010,702.0,non-major,
20031,28,FELONY DANGEROUS WEAPONS (2)        ,2010,64.0,non-major,
20032,28,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,18.0,non-major,
20033,28,OTHER FELONIES (4),2010,129.0,non-major,
20034,30,FELONY POSSESSION STOLEN PROPERTY            ,2010,2.0,non-major,
20035,30,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,74.0,non-major,
20036,30,ARSON                                 ,2010,10.0,non-major,
20037,30,FELONY SEX CRIMES (3),2010,14.0,non-major,
20038,30,FELONY DANGEROUS DRUGS  (1),2010,468.0,non-major,
20039,30,FELONY DANGEROUS WEAPONS (2)        ,2010,50.0,non-major,
20040,30,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,33.0,non-major,
20041,30,OTHER FELONIES (4),2010,125.0,non-major,
20042,32,FELONY POSSESSION STOLEN PROPERTY            ,2010,8.0,non-major,
20043,32,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,140.0,non-major,
20044,32,ARSON                                 ,2010,33.0,non-major,
20045,32,FELONY SEX CRIMES (3),2010,20.0,non-major,
20046,32,FELONY DANGEROUS DRUGS  (1),2010,421.0,non-major,
20047,32,FELONY DANGEROUS WEAPONS (2)        ,2010,131.0,non-major,
20048,32,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,66.0,non-major,
20049,32,OTHER FELONIES (4),2010,246.0,non-major,
20050,33,FELONY POSSESSION STOLEN PROPERTY            ,2010,13.0,non-major,
20051,33,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,94.0,non-major,
20052,33,ARSON                                 ,2010,4.0,non-major,
20053,33,FELONY SEX CRIMES (3),2010,15.0,non-major,
20054,33,FELONY DANGEROUS DRUGS  (1),2010,521.0,non-major,
20055,33,FELONY DANGEROUS WEAPONS (2)        ,2010,40.0,non-major,
20056,33,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,25.0,non-major,
20057,33,OTHER FELONIES (4),2010,85.0,non-major,
20058,34,FELONY POSSESSION STOLEN PROPERTY            ,2010,18.0,non-major,
20059,34,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,140.0,non-major,
20060,34,ARSON                                 ,2010,23.0,non-major,
20061,34,FELONY SEX CRIMES (3),2010,20.0,non-major,
20062,34,FELONY DANGEROUS DRUGS  (1),2010,401.0,non-major,
20063,34,FELONY DANGEROUS WEAPONS (2)        ,2010,59.0,non-major,
20064,34,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,18.0,non-major,
20065,34,OTHER FELONIES (4),2010,87.0,non-major,
20066,40,FELONY POSSESSION STOLEN PROPERTY            ,2010,4.0,non-major,
20067,40,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,115.0,non-major,
20068,40,ARSON                                 ,2010,58.0,non-major,
20069,40,FELONY SEX CRIMES (3),2010,19.0,non-major,
20070,40,FELONY DANGEROUS DRUGS  (1),2010,1220.0,non-major,
20071,40,FELONY DANGEROUS WEAPONS (2)        ,2010,149.0,non-major,
20072,40,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,37.0,non-major,
20073,40,OTHER FELONIES (4),2010,244.0,non-major,
20074,41,FELONY POSSESSION STOLEN PROPERTY            ,2010,13.0,non-major,
20075,41,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,62.0,non-major,
20076,41,ARSON                                 ,2010,20.0,non-major,
20077,41,FELONY SEX CRIMES (3),2010,15.0,non-major,
20078,41,FELONY DANGEROUS DRUGS  (1),2010,611.0,non-major,
20079,41,FELONY DANGEROUS WEAPONS (2)        ,2010,61.0,non-major,
20080,41,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,65.0,non-major,
20081,41,OTHER FELONIES (4),2010,282.0,non-major,
20082,42,FELONY POSSESSION STOLEN PROPERTY            ,2010,8.0,non-major,
20083,42,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,69.0,non-major,
20084,42,ARSON                                 ,2010,49.0,non-major,
20085,42,FELONY SEX CRIMES (3),2010,17.0,non-major,
20086,42,FELONY DANGEROUS DRUGS  (1),2010,646.0,non-major,
20087,42,FELONY DANGEROUS WEAPONS (2)        ,2010,100.0,non-major,
20088,42,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,26.0,non-major,
20089,42,OTHER FELONIES (4),2010,140.0,non-major,
20090,43,FELONY POSSESSION STOLEN PROPERTY            ,2010,11.0,non-major,
20091,43,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,166.0,non-major,
20092,43,ARSON                                 ,2010,54.0,non-major,
20093,43,FELONY SEX CRIMES (3),2010,31.0,non-major,
20094,43,FELONY DANGEROUS DRUGS  (1),2010,560.0,non-major,
20095,43,FELONY DANGEROUS WEAPONS (2)        ,2010,77.0,non-major,
20096,43,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,39.0,non-major,
20097,43,OTHER FELONIES (4),2010,213.0,non-major,
20098,44,FELONY POSSESSION STOLEN PROPERTY            ,2010,17.0,non-major,
20099,44,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,206.0,non-major,
20100,44,ARSON                                 ,2010,27.0,non-major,
20101,44,FELONY SEX CRIMES (3),2010,25.0,non-major,
20102,44,FELONY DANGEROUS DRUGS  (1),2010,1028.0,non-major,
20103,44,FELONY DANGEROUS WEAPONS (2)        ,2010,170.0,non-major,
20104,44,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,35.0,non-major,
20105,44,OTHER FELONIES (4),2010,221.0,non-major,
20106,45,FELONY POSSESSION STOLEN PROPERTY            ,2010,6.0,non-major,
20107,45,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,136.0,non-major,
20108,45,ARSON                                 ,2010,17.0,non-major,
20109,45,FELONY SEX CRIMES (3),2010,6.0,non-major,
20110,45,FELONY DANGEROUS DRUGS  (1),2010,108.0,non-major,
20111,45,FELONY DANGEROUS WEAPONS (2)        ,2010,44.0,non-major,
20112,45,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,46.0,non-major,
20113,45,OTHER FELONIES (4),2010,89.0,non-major,
20114,46,FELONY POSSESSION STOLEN PROPERTY            ,2010,13.0,non-major,
20115,46,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,170.0,non-major,
20116,46,ARSON                                 ,2010,47.0,non-major,
20117,46,FELONY SEX CRIMES (3),2010,23.0,non-major,
20118,46,FELONY DANGEROUS DRUGS  (1),2010,989.0,non-major,
20119,46,FELONY DANGEROUS WEAPONS (2)        ,2010,114.0,non-major,
20120,46,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,46.0,non-major,
20121,46,OTHER FELONIES (4),2010,141.0,non-major,
20122,47,FELONY POSSESSION STOLEN PROPERTY            ,2010,16.0,non-major,
20123,47,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,110.0,non-major,
20124,47,ARSON                                 ,2010,39.0,non-major,
20125,47,FELONY SEX CRIMES (3),2010,15.0,non-major,
20126,47,FELONY DANGEROUS DRUGS  (1),2010,440.0,non-major,
20127,47,FELONY DANGEROUS WEAPONS (2)        ,2010,123.0,non-major,
20128,47,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,43.0,non-major,
20129,47,OTHER FELONIES (4),2010,134.0,non-major,
20130,48,FELONY POSSESSION STOLEN PROPERTY            ,2010,18.0,non-major,
20131,48,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,126.0,non-major,
20132,48,ARSON                                 ,2010,37.0,non-major,
20133,48,FELONY SEX CRIMES (3),2010,22.0,non-major,
20134,48,FELONY DANGEROUS DRUGS  (1),2010,931.0,non-major,
20135,48,FELONY DANGEROUS WEAPONS (2)        ,2010,207.0,non-major,
20136,48,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,65.0,non-major,
20137,48,OTHER FELONIES (4),2010,196.0,non-major,
20138,49,FELONY POSSESSION STOLEN PROPERTY            ,2010,4.0,non-major,
20139,49,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,101.0,non-major,
20140,49,ARSON                                 ,2010,21.0,non-major,
20141,49,FELONY SEX CRIMES (3),2010,19.0,non-major,
20142,49,FELONY DANGEROUS DRUGS  (1),2010,192.0,non-major,
20143,49,FELONY DANGEROUS WEAPONS (2)        ,2010,44.0,non-major,
20144,49,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,66.0,non-major,
20145,49,OTHER FELONIES (4),2010,114.0,non-major,
20146,50,FELONY POSSESSION STOLEN PROPERTY            ,2010,7.0,non-major,
20147,50,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,112.0,non-major,
20148,50,ARSON                                 ,2010,17.0,non-major,
20149,50,FELONY SEX CRIMES (3),2010,8.0,non-major,
20150,50,FELONY DANGEROUS DRUGS  (1),2010,99.0,non-major,
20151,50,FELONY DANGEROUS WEAPONS (2)        ,2010,20.0,non-major,
20152,50,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,74.0,non-major,
20153,50,OTHER FELONIES (4),2010,49.0,non-major,
20154,52,FELONY POSSESSION STOLEN PROPERTY            ,2010,12.0,non-major,
20155,52,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,146.0,non-major,
20156,52,ARSON                                 ,2010,16.0,non-major,
20157,52,FELONY SEX CRIMES (3),2010,16.0,non-major,
20158,52,FELONY DANGEROUS DRUGS  (1),2010,954.0,non-major,
20159,52,FELONY DANGEROUS WEAPONS (2)        ,2010,170.0,non-major,
20160,52,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,100.0,non-major,
20161,52,OTHER FELONIES (4),2010,219.0,non-major,
20162,60,FELONY POSSESSION STOLEN PROPERTY            ,2010,12.0,non-major,
20163,60,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,105.0,non-major,
20164,60,ARSON                                 ,2010,29.0,non-major,
20165,60,FELONY SEX CRIMES (3),2010,15.0,non-major,
20166,60,FELONY DANGEROUS DRUGS  (1),2010,325.0,non-major,
20167,60,FELONY DANGEROUS WEAPONS (2)        ,2010,88.0,non-major,
20168,60,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,132.0,non-major,
20169,60,OTHER FELONIES (4),2010,158.0,non-major,
20170,61,FELONY POSSESSION STOLEN PROPERTY            ,2010,7.0,non-major,
20171,61,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,151.0,non-major,
20172,61,ARSON                                 ,2010,17.0,non-major,
20173,61,FELONY SEX CRIMES (3),2010,12.0,non-major,
20174,61,FELONY DANGEROUS DRUGS  (1),2010,130.0,non-major,
20175,61,FELONY DANGEROUS WEAPONS (2)        ,2010,33.0,non-major,
20176,61,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,101.0,non-major,
20177,61,OTHER FELONIES (4),2010,143.0,non-major,
20178,62,FELONY POSSESSION STOLEN PROPERTY            ,2010,7.0,non-major,
20179,62,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,86.0,non-major,
20180,62,ARSON                                 ,2010,18.0,non-major,
20181,62,FELONY SEX CRIMES (3),2010,8.0,non-major,
20182,62,FELONY DANGEROUS DRUGS  (1),2010,129.0,non-major,
20183,62,FELONY DANGEROUS WEAPONS (2)        ,2010,33.0,non-major,
20184,62,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,37.0,non-major,
20185,62,OTHER FELONIES (4),2010,149.0,non-major,
20186,63,FELONY POSSESSION STOLEN PROPERTY            ,2010,2.0,non-major,
20187,63,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,85.0,non-major,
20188,63,ARSON                                 ,2010,10.0,non-major,
20189,63,FELONY SEX CRIMES (3),2010,14.0,non-major,
20190,63,FELONY DANGEROUS DRUGS  (1),2010,40.0,non-major,
20191,63,FELONY DANGEROUS WEAPONS (2)        ,2010,34.0,non-major,
20192,63,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,48.0,non-major,
20193,63,OTHER FELONIES (4),2010,118.0,non-major,
20194,66,FELONY POSSESSION STOLEN PROPERTY            ,2010,7.0,non-major,
20195,66,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,70.0,non-major,
20196,66,ARSON                                 ,2010,22.0,non-major,
20197,66,FELONY SEX CRIMES (3),2010,11.0,non-major,
20198,66,FELONY DANGEROUS DRUGS  (1),2010,61.0,non-major,
20199,66,FELONY DANGEROUS WEAPONS (2)        ,2010,11.0,non-major,
20200,66,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,43.0,non-major,
20201,66,OTHER FELONIES (4),2010,136.0,non-major,
20202,67,FELONY POSSESSION STOLEN PROPERTY            ,2010,10.0,non-major,
20203,67,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,188.0,non-major,
20204,67,ARSON                                 ,2010,25.0,non-major,
20205,67,FELONY SEX CRIMES (3),2010,24.0,non-major,
20206,67,FELONY DANGEROUS DRUGS  (1),2010,209.0,non-major,
20207,67,FELONY DANGEROUS WEAPONS (2)        ,2010,223.0,non-major,
20208,67,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,151.0,non-major,
20209,67,OTHER FELONIES (4),2010,328.0,non-major,
20210,68,FELONY POSSESSION STOLEN PROPERTY            ,2010,6.0,non-major,
20211,68,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,80.0,non-major,
20212,68,ARSON                                 ,2010,15.0,non-major,
20213,68,FELONY SEX CRIMES (3),2010,5.0,non-major,
20214,68,FELONY DANGEROUS DRUGS  (1),2010,100.0,non-major,
20215,68,FELONY DANGEROUS WEAPONS (2)        ,2010,5.0,non-major,
20216,68,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,72.0,non-major,
20217,68,OTHER FELONIES (4),2010,96.0,non-major,
20218,69,FELONY POSSESSION STOLEN PROPERTY            ,2010,4.0,non-major,
20219,69,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,104.0,non-major,
20220,69,ARSON                                 ,2010,13.0,non-major,
20221,69,FELONY SEX CRIMES (3),2010,16.0,non-major,
20222,69,FELONY DANGEROUS DRUGS  (1),2010,67.0,non-major,
20223,69,FELONY DANGEROUS WEAPONS (2)        ,2010,65.0,non-major,
20224,69,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,79.0,non-major,
20225,69,OTHER FELONIES (4),2010,101.0,non-major,
20226,70,FELONY POSSESSION STOLEN PROPERTY            ,2010,19.0,non-major,
20227,70,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,165.0,non-major,
20228,70,ARSON                                 ,2010,21.0,non-major,
20229,70,FELONY SEX CRIMES (3),2010,19.0,non-major,
20230,70,FELONY DANGEROUS DRUGS  (1),2010,263.0,non-major,
20231,70,FELONY DANGEROUS WEAPONS (2)        ,2010,94.0,non-major,
20232,70,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,172.0,non-major,
20233,70,OTHER FELONIES (4),2010,225.0,non-major,
20234,71,FELONY POSSESSION STOLEN PROPERTY            ,2010,8.0,non-major,
20235,71,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,139.0,non-major,
20236,71,ARSON                                 ,2010,19.0,non-major,
20237,71,FELONY SEX CRIMES (3),2010,14.0,non-major,
20238,71,FELONY DANGEROUS DRUGS  (1),2010,186.0,non-major,
20239,71,FELONY DANGEROUS WEAPONS (2)        ,2010,140.0,non-major,
20240,71,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,111.0,non-major,
20241,71,OTHER FELONIES (4),2010,182.0,non-major,
20242,72,FELONY POSSESSION STOLEN PROPERTY            ,2010,6.0,non-major,
20243,72,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,153.0,non-major,
20244,72,ARSON                                 ,2010,18.0,non-major,
20245,72,FELONY SEX CRIMES (3),2010,7.0,non-major,
20246,72,FELONY DANGEROUS DRUGS  (1),2010,228.0,non-major,
20247,72,FELONY DANGEROUS WEAPONS (2)        ,2010,59.0,non-major,
20248,72,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,84.0,non-major,
20249,72,OTHER FELONIES (4),2010,157.0,non-major,
20250,73,FELONY POSSESSION STOLEN PROPERTY            ,2010,17.0,non-major,
20251,73,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,146.0,non-major,
20252,73,ARSON                                 ,2010,43.0,non-major,
20253,73,FELONY SEX CRIMES (3),2010,30.0,non-major,
20254,73,FELONY DANGEROUS DRUGS  (1),2010,788.0,non-major,
20255,73,FELONY DANGEROUS WEAPONS (2)        ,2010,164.0,non-major,
20256,73,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,165.0,non-major,
20257,73,OTHER FELONIES (4),2010,393.0,non-major,
20258,75,FELONY POSSESSION STOLEN PROPERTY            ,2010,36.0,non-major,
20259,75,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,291.0,non-major,
20260,75,ARSON                                 ,2010,72.0,non-major,
20261,75,FELONY SEX CRIMES (3),2010,43.0,non-major,
20262,75,FELONY DANGEROUS DRUGS  (1),2010,767.0,non-major,
20263,75,FELONY DANGEROUS WEAPONS (2)        ,2010,241.0,non-major,
20264,75,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,175.0,non-major,
20265,75,OTHER FELONIES (4),2010,645.0,non-major,
20266,76,FELONY POSSESSION STOLEN PROPERTY            ,2010,0.0,non-major,
20267,76,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,57.0,non-major,
20268,76,ARSON                                 ,2010,10.0,non-major,
20269,76,FELONY SEX CRIMES (3),2010,6.0,non-major,
20270,76,FELONY DANGEROUS DRUGS  (1),2010,181.0,non-major,
20271,76,FELONY DANGEROUS WEAPONS (2)        ,2010,16.0,non-major,
20272,76,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,9.0,non-major,
20273,76,OTHER FELONIES (4),2010,56.0,non-major,
20274,77,FELONY POSSESSION STOLEN PROPERTY            ,2010,21.0,non-major,
20275,77,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,97.0,non-major,
20276,77,ARSON                                 ,2010,21.0,non-major,
20277,77,FELONY SEX CRIMES (3),2010,16.0,non-major,
20278,77,FELONY DANGEROUS DRUGS  (1),2010,505.0,non-major,
20279,77,FELONY DANGEROUS WEAPONS (2)        ,2010,99.0,non-major,
20280,77,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,134.0,non-major,
20281,77,OTHER FELONIES (4),2010,210.0,non-major,
20282,78,FELONY POSSESSION STOLEN PROPERTY            ,2010,3.0,non-major,
20283,78,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,71.0,non-major,
20284,78,ARSON                                 ,2010,8.0,non-major,
20285,78,FELONY SEX CRIMES (3),2010,11.0,non-major,
20286,78,FELONY DANGEROUS DRUGS  (1),2010,70.0,non-major,
20287,78,FELONY DANGEROUS WEAPONS (2)        ,2010,8.0,non-major,
20288,78,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,27.0,non-major,
20289,78,OTHER FELONIES (4),2010,43.0,non-major,
20290,79,FELONY POSSESSION STOLEN PROPERTY            ,2010,10.0,non-major,
20291,79,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,97.0,non-major,
20292,79,ARSON                                 ,2010,33.0,non-major,
20293,79,FELONY SEX CRIMES (3),2010,22.0,non-major,
20294,79,FELONY DANGEROUS DRUGS  (1),2010,484.0,non-major,
20295,79,FELONY DANGEROUS WEAPONS (2)        ,2010,106.0,non-major,
20296,79,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,119.0,non-major,
20297,79,OTHER FELONIES (4),2010,375.0,non-major,
20298,81,FELONY POSSESSION STOLEN PROPERTY            ,2010,14.0,non-major,
20299,81,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,87.0,non-major,
20300,81,ARSON                                 ,2010,22.0,non-major,
20301,81,FELONY SEX CRIMES (3),2010,13.0,non-major,
20302,81,FELONY DANGEROUS DRUGS  (1),2010,328.0,non-major,
20303,81,FELONY DANGEROUS WEAPONS (2)        ,2010,112.0,non-major,
20304,81,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,53.0,non-major,
20305,81,OTHER FELONIES (4),2010,234.0,non-major,
20306,83,FELONY POSSESSION STOLEN PROPERTY            ,2010,10.0,non-major,
20307,83,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,2010,98.0,non-major,
20308,83,ARSON                                 ,2010,25.0,non-major,
20309,83,FELONY SEX CRIMES (3),2010,32.0,non-major,
20310,83,FELONY DANGEROUS DRUGS  (1),2010,482.0,non-major,
20311,83,FELONY DANGEROUS WEAPONS (2)        ,2010,87.0,non-major,
20312,83,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,2010,136.0,non-major,
20313,83,OTHER FELONIES (4),2010,331.0,non-major,
